@relation Final_Set

@attribute projName0 String
@attribute author0 String
@attribute authorNumPosts0 numeric
@attribute isProjectMember0 {TRUE, FALSE}
@attribute isInvited0 {TRUE, FALSE}
@attribute positionInPost0 numeric
@attribute positionInPR0 numeric
@attribute replayOriginalPost0 {TRUE, FALSE}
@attribute textual0 String
@attribute numberOfWords0 numeric
@attribute hasCapitalizedWord0  {TRUE, FALSE}
@attribute hasShould0  {TRUE, FALSE}
@attribute hasHow0  {TRUE, FALSE}
@attribute hasWhat0  {TRUE, FALSE}
@attribute hasWhy0  {TRUE, FALSE}
@attribute hasCan0  {TRUE, FALSE}
@attribute hasMay0 {TRUE, FALSE}
@attribute numberQuestionmark0 numeric
@attribute sentimentScore0 numeric
@attribute hasDecisions0 {TRUE, FALSE}
@attribute numDP0 numeric
@data
"rails.24224.txt_output.arff","danielrhodes",38,FALSE,TRUE,1,110,TRUE,"@javan Yeah the reason for this is that the browser side WebSocket client sticks with the bizarre recommended implementation where the client does not tell us why it disconnected, when it could either be a bad disconnect or a protocol mismatch. So the actioncable-unspported protocol is the way to get around this: it will always be the last to be chosen, and if it is, we know for sure there is a mismatch. The alternatives to this are really hacky.",80,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,-1,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",39,FALSE,TRUE,3,110,TRUE,"@maclover7 I initially asked myself the same thing. However, the protocol version is distinct from the Rails version, and ideally it would be changed quite a bit less often than the Rails version. Also since these protocol changes are almost always breaking changes, semantic versioning is not quite appropriate here.",50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",37,FALSE,TRUE,0,111,FALSE,"protocols (Optional)Either a single protocol string or an array of protocol strings. These strings are used to indicate sub-protocols, so that a single server can implement multiple WebSocket sub-protocols (for example, you might want one server to be able to handle different types of interactions depending on the specified protocol). If you don't specify a protocol string, an empty string is assumed.-- https://developer.mozilla.org/en-US/docs/Web/API/WebSocket",63,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",38,FALSE,TRUE,2,111,FALSE,"Guess I'm still not clear why the client needs know about actioncable-unsupported. What would happen if we only pass the supported protocol and let the server disconnect if that protocol isn't specified?",32,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","javan",38,FALSE,TRUE,1,112,FALSE,"Sorry, that's not right, I know we're not disconnecting server side on protocol mismatch. But can the server set the protocol to actioncable-unsupported if the client doesn't open the WebSocket with a supported protocol?",34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",39,FALSE,TRUE,2,112,FALSE,"For example, client connects with:",5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",39,FALSE,TRUE,3,112,FALSE,"And if the server only knows about actioncable-v2-json then it responds by setting the protocol to actioncable-unsupported.",17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",39,FALSE,TRUE,1,113,TRUE,"The short answer is no. The server must choose one or none of the protocols the client presents to it. We provide a list of protocols to the Faye-Websocket driver, and we likewise give a list of supported protocols to the browser websocket client. If the server doesn't support any of the protocols, the  correct  way to handle this is to return nothing -- except we get penalized for doing this on the client side because of the implementation recommendations... hence this unsupported stuff.",84,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",40,FALSE,TRUE,3,113,TRUE,"The longer answer is that yes we could fork the Faye-Websocket driver and do this... but my experience with the browser websocket client has been that it is extremely stubborn, so it would probably not like this and throw an error if it received a protocol it did not send.",50,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,-4,TRUE,0
"rails.24224.txt_output.arff","javan",39,FALSE,TRUE,0,114,FALSE,"Gotcha. Thanks for explaining!",4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","javan",40,FALSE,TRUE,1,115,FALSE,"Move away from dispatching an event here. It's a plain object now.",12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",40,FALSE,TRUE,0,116,TRUE,"Are you saying name it something different? Any suggestions?",9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,0
"rails.24224.txt_output.arff","javan",41,FALSE,TRUE,0,117,FALSE,"Yeah, maybe document it as disconnected: ({ willAttemptReconnect: boolean }) ->?",11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",42,FALSE,TRUE,0,118,FALSE,"I just don't want to suggest that it's an Event instance.",11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",41,FALSE,TRUE,0,119,TRUE,"Yeah makes sense. I just changed it to that.",9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",43,FALSE,TRUE,1,120,FALSE,"Could do @webSocket?.close() if @isActive() and drop the isClosed method entirely. Side note: we intentionally named isActive to not match a connection state and isClosed doesn't follow that pattern.",29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,-1,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",42,FALSE,TRUE,0,121,TRUE,"Yep don't see why not. Changed.",6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",44,FALSE,TRUE,1,122,FALSE,"Tracking @disconnected was originally in place because to prevent calling the disconnect method twice since both the error and close handlers called it. Now that disconnect has been removed, I think we can rely on the connection state alone and remove @disconnected.",42,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,-1,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",43,FALSE,TRUE,1,123,TRUE,"I think that should stay for now. It still seems to prevent some conditions where onClose is called by the websocket even though the websocket is already disconnected, which I think would be confusing to the developer. Personally I like those callbacks to be very definitive: if disconnected is called, it means it really just disconnected. So we shouldn't be making lots of callbacks while we are trying to reestablish a connection in the background.",75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",45,FALSE,TRUE,0,124,FALSE,"�? if that's the case. Strange that close would be dispatched twice though. Can you reproduce?",16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",44,FALSE,TRUE,0,125,TRUE,"Oh yeah for sure. On every unsuccessful connection this is how the browser says a connection did not happen. I guess it would have made more sense for them to add an event to onError, but what can you do?",40,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,-2,TRUE,0
"rails.24224.txt_output.arff","javan",46,FALSE,TRUE,0,126,FALSE,"How about splitting the protocols here into usefully named vars:",10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","javan",47,FALSE,TRUE,0,127,FALSE,"Using the suggested changes above, this would change to:",9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",45,FALSE,TRUE,0,128,TRUE,"I had a back and forth with @kaspth about this... he wanted to minimize the heavy separation I made in the code between the supported and unsupported protocols. However, I don't think your suggestion conflicts with what he was looking for, so I made the change.",46,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",48,FALSE,TRUE,1,129,FALSE,"Is there a scenario where messages are received after calling webSocket.close()?",11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",46,FALSE,TRUE,1,130,TRUE,"Yes the server fires out the welcome message pretty fast after connecting. The server doesn't decide to disconnect on a protocol mismatch, the client does.",25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0
"rails.24224.txt_output.arff","javan",49,FALSE,TRUE,1,131,FALSE,"Can we prevent the server from sending messages on protocol mismatch?",11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",47,FALSE,TRUE,1,132,TRUE,"Yes we could. I ran through some scenarios where we could just tell the server to stop communicating in these cases, but it gets kind of murky and the websocket protocol seems to indicate the onus is on the client to disconnect when it doesn't like the protocol not the server. Also if somebody writes a client in something other than in the browser (that would be me :-P), they might not want that behavior. Specifically, the problem is that when a client is deployed in a mobile app, you want the client to be pretty flexible if the protocol needs to change -- so the server going dark is like the worst thing that could happen!",117,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",50,FALSE,TRUE,0,133,FALSE,"Cool. Mostly asking out of curiosity. Adding this guard makes sense.",11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","javan",51,FALSE,TRUE,1,134,FALSE,"Isn't checking @getProtocol() in supportedProtocols enough? If the protocol is in that array then it's not unsupportedProtocol.",17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",48,FALSE,TRUE,0,135,TRUE,"Sure. It's just extra safety I guess.",7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","javan",52,FALSE,TRUE,1,136,FALSE,"Should we set disconnected = false only if the protocol is supported and remove the disconnected check in the onMessage handler?",21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",49,FALSE,TRUE,1,137,TRUE,"I tried this before, but that welcome message was coming in and making the connection monitor think it was still online. It doesn't happen when code is as it is.",30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","javan",53,FALSE,TRUE,1,139,FALSE,"Guess that ^ doesn't remove the need to check disconnected in the message handler, but I find it clearer since it consolidates the logging and removes the early return.",29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",50,FALSE,TRUE,1,140,TRUE,"Yeah I was fooling around with this and was going back and forth, but then I settled on a successful connection means actual server connection and a protocol is chosen. That work we did with the welcome message was actually quite useful in telling the client something was wrong during authentication failure, and we would lose this in the case where a successful connection means just connecting to the server.",70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",51,FALSE,TRUE,0,141,TRUE,"Also I found a bug that hadn't been caught before which was that subscription requests were fired off immediately on connecting, even if the server had not sent welcome yet. In some scenarios that would produce odd behavior I imagine.",40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
"rails.24224.txt_output.arff","javan",54,FALSE,TRUE,0,142,FALSE,"We've hit sporadic missing subscriptions in Basecamp. Hoping this is the cause! �?��?",13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,TRUE,0
"rails.24224.txt_output.arff","javan",55,FALSE,TRUE,0,143,FALSE,"I settled on a successful connection means actual server connection and a protocol is chosen.",15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0
"rails.24224.txt_output.arff","javan",56,FALSE,TRUE,1,143,FALSE,"�? to that, but you're setting disconnected = false before checking the protocol.",13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,0
"rails.24224.txt_output.arff","javan",56,FALSE,TRUE,0,144,FALSE,"Reviewing the open handler and where it sets @disconnected is the only thing left to address before this can be merged, IMO.",22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",52,FALSE,TRUE,0,145,TRUE,"Alright I changed the message handler to check @isActive instead. It works the same. I don't quite understand why it worked with @disconnected even though as you pointed out there could be a race condition -- whatever underlying threading is going on obviously prioritized the close before the message is all I can surmise.",54,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","jeremy",10,FALSE,TRUE,0,146,FALSE,"Re. subscription requests before welcome: we buffer incoming messages and process the buffer after welcome, so sending early subscription requests should work as expected.",24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","javan",57,FALSE,TRUE,1,147,FALSE,"Looking great! Any issues deploying the server-side changes while clients still have the previous .js assets running?",17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",53,FALSE,TRUE,1,148,TRUE,"@javan There shouldn't be. If the client doesn't send any protocols it wants to use, the server won't either.",19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",58,FALSE,TRUE,0,149,FALSE,"Sorry to nitpick, but add a newline after this comment please. Indicates that all methods below are  private , not just the isPorotocolSupported method.",23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",54,FALSE,TRUE,0,151,TRUE,"Squashed the commits for squashlover7, err I mean @maclover7 :-P",10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.24224.txt_output.arff","danielrhodes",55,FALSE,TRUE,1,151,TRUE,"P.S. I've actually started to like squashing now too, even if it's a conspiracy to keep everybody's commit numbers low to suppress rankings.",23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",59,FALSE,TRUE,0,152,FALSE,"This isn't right. @isActive is a function, not a property.",10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","javan",60,FALSE,TRUE,2,152,FALSE,"I think we want to check that the WebSocket is using a supported protocol here so messages aren't received during the brief window after successfully connecting using an unsupported protocol.",30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0
"rails.24224.txt_output.arff","javan",60,FALSE,TRUE,0,154,FALSE,"Not loving how this method reads now. The early return only guards against logging. I suggest:",16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
"rails.24224.txt_output.arff","javan",61,FALSE,TRUE,0,156,FALSE,"OK to merge as far as I'm concerned. Thanks for sticking with this one @danielrhodes!",15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","jeremy",11,FALSE,TRUE,0,157,FALSE,"Fantastic work @danielrhodes!",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0
"rails.24224.txt_output.arff","kaspth",6,FALSE,TRUE,0,158,FALSE,"Well done! �?��?",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,0
"rails.24224.txt_output.arff","cdurante",0,FALSE,FALSE,0,159,FALSE,"is this typo?",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","cdurante",1,FALSE,FALSE,1,159,FALSE,"I see the the function isProtocolSupported, but not isSupportedProtocol",9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.24224.txt_output.arff","cdurante",1,FALSE,FALSE,2,159,FALSE,"[Error] TypeError: this.isSupportedProtocol is not a function. (In 'this.isSupportedProtocol()', 'this.isSupportedProtocol' is undefined) message (connection.self-7605b1bcff260663a68e0847ec3cfece34a28e2cb3c61fb59bcac2dfab6b6ad7.js:131) (anonymous function)",16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
"rails.24224.txt_output.arff","jeremy",12,FALSE,TRUE,0,160,FALSE,"Sure is. Thanks @cdurante!",4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.26266.txt_output.arff","jmccartie",0,FALSE,FALSE,0,0,TRUE,"Friends don't let friends use INT as a primary key.— Schneems (@schneems)May 13, 2016",14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,TRUE,0
"rails.26266.txt_output.arff","jmccartie",1,FALSE,FALSE,2,0,TRUE,"Per a conversation with @sgrif: changes default primary keys from Integer to BIGINT for both Postgresql and MySQL.  Leaves behavior alone for SQLite since this database does not provide support for BIGINT primary keys.",35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",1,FALSE,FALSE,3,0,TRUE,"Other Information",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",1,FALSE,FALSE,4,0,TRUE,"For obvious reasons, this also requires foreign keys to change from integer to bigints. As a result the test suite's schema.rb has been change in the necessary places.",28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,FALSE,1
"rails.26266.txt_output.arff","jmccartie",1,FALSE,FALSE,5,0,TRUE,"I'll squash and add a CHANGELOG entry once the rest looks ok...",12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","rails-bot",0,FALSE,FALSE,0,1,FALSE,"Thanks for the pull request, and welcome! The Rails team is excited to review your changes, and you should hear from @kaspth (or someone else) soon.",26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0
"rails.26266.txt_output.arff","rails-bot",1,FALSE,FALSE,1,1,FALSE,"If any changes to this PR are deemed necessary, please add them as extra commits. This ensures that the reviewer can see what has changed since they last reviewed the code. Due to the way GitHub handles out-of-date commits, this should also make it reasonably obvious what issues have or haven't been addressed. Large or tricky changes may require several passes of review and changes.",65,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,TRUE,0
"rails.26266.txt_output.arff","rails-bot",1,FALSE,FALSE,2,1,FALSE,"This repository is being automatically checked for code quality issues using Code Climate. You can see results for this analysis in the PR status below. Newly introduced issues should be fixed before a Pull Request is considered ready to review.",40,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","rails-bot",1,FALSE,FALSE,3,1,FALSE,"Please see the contribution instructions for more information.",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.26266.txt_output.arff","sgrif",0,FALSE,TRUE,1,2,FALSE,"We'll need to make sure that migrations written against 5.0 and later don't have the type of their primary key changed.",21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
"rails.26266.txt_output.arff","jmccartie",1,FALSE,FALSE,0,3,TRUE,"@sgrif Can you recommend a best-practice for ensuring that?  Have we done something like that in the past that I can learn from?",24,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,TRUE,0
"rails.26266.txt_output.arff","jmccartie",2,FALSE,FALSE,0,5,TRUE,"@sgrif Thanks.",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.26266.txt_output.arff","jmccartie",3,FALSE,FALSE,0,6,TRUE,"@sgrif So override the necessary methods inside class V5_0 ?",10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1
"rails.26266.txt_output.arff","rafaelfranca",0,FALSE,FALSE,0,7,FALSE,"This is a dup of #24962. While this implementation may be more complete it is really a bad OSS etiquette to finish other people PR without given them a chance to finish it or proper credits.",36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,-1,TRUE,0
"rails.26266.txt_output.arff","rafaelfranca",1,FALSE,FALSE,1,7,FALSE,"My recommendation:",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","rafaelfranca",1,FALSE,FALSE,2,7,FALSE,"pull #24962 commits in this PR.",6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","rafaelfranca",1,FALSE,FALSE,3,7,FALSE,"Work on top of that commits",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",4,FALSE,FALSE,0,8,TRUE,"@rafaelfranca Ah - thanks for showing me that. I searched for open PR's, but that didn't turn up for me.",20,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.26266.txt_output.arff","jmccartie",5,FALSE,FALSE,1,8,TRUE,"I work at Heroku with @rwz, so I'll cycle around with him and see if we can tag team this.",20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,TRUE,0
"rails.26266.txt_output.arff","jmccartie",5,FALSE,FALSE,0,10,TRUE,"I've now entered into the 3rd layer of git rebase hell...",11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
"rails.26266.txt_output.arff","rafaelfranca",1,FALSE,TRUE,0,11,FALSE,"I've now entered into the 3rd layer of git rebase hell...",11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
"rails.26266.txt_output.arff","rafaelfranca",2,FALSE,TRUE,1,11,FALSE,"lol. This is really tough.",5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
"rails.26266.txt_output.arff","kaspth",0,FALSE,TRUE,0,12,FALSE,"r? @sgrif",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,0
"rails.26266.txt_output.arff","schneems",0,FALSE,TRUE,0,13,FALSE,"Looks like tests are passing now",6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.26266.txt_output.arff","sgrif",1,FALSE,TRUE,1,14,FALSE,"This needs to handle MySQL as well. Is it possible for us to implement this in an adapter agnostic way?",20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",6,FALSE,FALSE,0,15,TRUE,"Yeah, I can make that change.",6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",7,FALSE,FALSE,1,15,TRUE,"On Thu, Aug 25, 2016 at 10:13 AM, Sean Griffin notifications@github.comwrote:",11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",7,FALSE,FALSE,2,15,TRUE,"In activerecord/lib/active_record/migration/compatibility.rb#26266 (comment):",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
"rails.26266.txt_output.arff","jmccartie",7,FALSE,FALSE,3,15,TRUE,"@@ -103,6 +103,16 @@ def index_name_for_remove(table_name, options = {})end",9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",7,FALSE,FALSE,5,15,TRUE,"This needs to handle MySQL as well. Is it possible for us to implementthis in an adapter agnostic way?",19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",7,FALSE,FALSE,6,15,TRUE,"—You are receiving this because you modified the open/close state.Reply to this email directly, view it on GitHubhttps://github.com/rails/rails/pull/26266/files/de485a4379a265218f1bbea900c08f45e39a93fd#r76285358,or mute the threadhttps://github.com/notifications/unsubscribe-auth/AAIJEYj45MhqMMLNBPIkwwMhoRSdHCBuks5qjc1DgaJpZM4JrgwZ.",21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",7,FALSE,FALSE,1,16,TRUE,"@sgrif Added a test for MySQL compatibility. The logic still queues off the adapter name, though. We could move that logic into a default on each adapter, but then we have some sort of  legacy_primary_key  method on the adapter itself, which I liked much less than the ternary.",48,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,TRUE,0
"rails.26266.txt_output.arff","sgrif",2,FALSE,TRUE,1,17,FALSE,"Can we just make the PG adapter do the right thing when the PK type is integer?",17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",8,FALSE,FALSE,0,18,TRUE,"@sgrif I'm not sure. Both adapters need the logic since we need to ensure MySQL uses integer (and not bigint) and Postgresql uses serial (and not bigserial)",27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1
"rails.26266.txt_output.arff","sgrif",3,FALSE,TRUE,1,19,FALSE,"How about just :integer?",4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","sgrif",4,FALSE,TRUE,2,19,FALSE,"On Thu, Aug 25, 2016 at 11:04 PM Jon McCartie notifications@github.comwrote:",11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","sgrif",4,FALSE,TRUE,3,19,FALSE,"@sgrif https://github.com/sgrif Something like this?",5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"rails.26266.txt_output.arff","sgrif",4,FALSE,TRUE,4,19,FALSE,"options[:id] ||= connection.class::LEGACY_PK_TYPE",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","sgrif",4,FALSE,TRUE,5,19,FALSE,"—You are receiving this because you were mentioned.Reply to this email directly, view it on GitHub#26266 (comment), or mutethe threadhttps://github.com/notifications/unsubscribe-auth/ABdWK2-R2Rj-aRqV77WLaJaf0AC5MeBYks5qjlfYgaJpZM4JrgwZ.",20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",9,FALSE,FALSE,1,20,TRUE,"Because Postgresql needs serial, which is an ...",8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","jmccartie",10,FALSE,FALSE,2,20,TRUE,".... oh, right ... an integer.",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"rails.26266.txt_output.arff","matthewd",0,FALSE,FALSE,0,21,FALSE,"Pulling over my concern from #24962 (comment):",7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
