@relation Final_Set

@attribute authorNumPosts0 numeric
@attribute isProjectMember0 {TRUE, FALSE}
@attribute isInvited0 {TRUE, FALSE}
@attribute positionInPost0 numeric
@attribute positionInPR0 numeric
@attribute replayOriginalPost0 {TRUE, FALSE}
@attribute numberOfWords0 numeric
@attribute hasCapitalizedWord0  {TRUE, FALSE}
@attribute hasShould0  {TRUE, FALSE}
@attribute hasHow0  {TRUE, FALSE}
@attribute hasWhat0  {TRUE, FALSE}
@attribute hasWhy0  {TRUE, FALSE}
@attribute hasCan0  {TRUE, FALSE}
@attribute hasMay0 {TRUE, FALSE}
@attribute numberQuestionmark0 numeric
@attribute sentimentScore0 numeric
@attribute rfscore numeric
@attribute hasDecisions0 {TRUE, FALSE}
@data
5.0,FALSE,FALSE,1.0,103.0,FALSE,114.0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.0,-1.0,0.09,TRUE
12.0,FALSE,TRUE,1.0,104.0,TRUE,75.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.05,TRUE
6.0,FALSE,FALSE,0.0,105.0,FALSE,6.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.05,TRUE
7.0,FALSE,FALSE,1.0,105.0,FALSE,28.0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
13.0,FALSE,TRUE,0.0,106.0,TRUE,39.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,1.0,0.0,TRUE
7.0,FALSE,FALSE,0.0,107.0,FALSE,106.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-3.0,0.0,TRUE
8.0,FALSE,FALSE,2.0,107.0,FALSE,88.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,-2.0,0.01,TRUE
14.0,FALSE,TRUE,0.0,108.0,TRUE,11.0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,1.0,0.02,TRUE
8.0,FALSE,FALSE,0.0,109.0,FALSE,34.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,1.0,0.0,TRUE
9.0,FALSE,FALSE,0.0,110.0,FALSE,17.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
10.0,FALSE,FALSE,0.0,111.0,FALSE,16.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.01,TRUE
11.0,FALSE,FALSE,0.0,112.0,FALSE,20.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,1.0,0.02,TRUE
16.0,FALSE,FALSE,1.0,113.0,FALSE,13.0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.01,TRUE
12.0,FALSE,FALSE,1.0,114.0,FALSE,27.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0,-1.0,0.0,TRUE
17.0,FALSE,FALSE,0.0,115.0,FALSE,8.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
6.0,FALSE,TRUE,0.0,116.0,FALSE,23.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.02,TRUE
13.0,FALSE,FALSE,0.0,117.0,FALSE,4.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0,0.0,0.0,TRUE
14.0,FALSE,FALSE,1.0,118.0,FALSE,20.0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,TRUE
7.0,FALSE,TRUE,1.0,119.0,FALSE,25.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0,1.0,0.02,TRUE
15.0,FALSE,FALSE,0.0,120.0,FALSE,8.0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.01,TRUE
18.0,FALSE,FALSE,0.0,121.0,FALSE,5.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.01,TRUE
8.0,FALSE,TRUE,0.0,122.0,FALSE,12.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
2.0,FALSE,FALSE,1.0,123.0,FALSE,25.0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.05,TRUE
0.0,FALSE,FALSE,1.0,124.0,FALSE,15.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,TRUE
1.0,FALSE,FALSE,2.0,124.0,FALSE,38.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,TRUE
1.0,FALSE,FALSE,4.0,124.0,FALSE,23.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.02,TRUE
16.0,FALSE,FALSE,1.0,125.0,FALSE,12.0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
15.0,FALSE,TRUE,1.0,126.0,TRUE,16.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.02,TRUE
3.0,FALSE,FALSE,0.0,128.0,FALSE,2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.02,TRUE
4.0,FALSE,FALSE,1.0,129.0,FALSE,6.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.02,TRUE
5.0,FALSE,FALSE,0.0,131.0,FALSE,8.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,1.0,0.01,TRUE
6.0,FALSE,FALSE,0.0,132.0,FALSE,7.0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.0,0.0,0.07,TRUE
19.0,FALSE,TRUE,0.0,133.0,FALSE,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
7.0,FALSE,FALSE,0.0,134.0,FALSE,18.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.0,TRUE
15.0,FALSE,TRUE,1.0,135.0,FALSE,37.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.06,TRUE
17.0,FALSE,FALSE,0.0,136.0,FALSE,6.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.04,TRUE
20.0,FALSE,TRUE,0.0,137.0,FALSE,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,TRUE
16.0,FALSE,TRUE,1.0,138.0,TRUE,38.0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.0,TRUE
18.0,FALSE,FALSE,0.0,139.0,FALSE,21.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,TRUE
17.0,FALSE,TRUE,0.0,140.0,TRUE,25.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.02,TRUE
18.0,FALSE,TRUE,1.0,140.0,TRUE,11.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
18.0,FALSE,TRUE,2.0,140.0,TRUE,2.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.05,TRUE
18.0,FALSE,TRUE,3.0,140.0,TRUE,5.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
18.0,FALSE,TRUE,4.0,140.0,TRUE,4.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.04,TRUE
18.0,FALSE,TRUE,5.0,140.0,TRUE,4.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.04,TRUE
18.0,FALSE,TRUE,7.0,140.0,TRUE,2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
18.0,FALSE,TRUE,8.0,140.0,TRUE,21.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.06,TRUE
18.0,FALSE,TRUE,9.0,140.0,TRUE,10.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.1,TRUE
19.0,FALSE,FALSE,0.0,141.0,FALSE,4.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.03,TRUE
18.0,FALSE,TRUE,0.0,142.0,TRUE,14.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.01,TRUE
20.0,FALSE,FALSE,0.0,143.0,FALSE,7.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
9.0,FALSE,TRUE,0.0,144.0,FALSE,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.02,TRUE
21.0,FALSE,FALSE,0.0,145.0,FALSE,5.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.05,TRUE
8.0,FALSE,FALSE,0.0,147.0,FALSE,12.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.06,TRUE
9.0,FALSE,FALSE,0.0,148.0,FALSE,23.0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,TRUE
22.0,FALSE,FALSE,0.0,149.0,FALSE,7.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0475,TRUE
21.0,FALSE,TRUE,0.0,151.0,FALSE,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
19.0,FALSE,TRUE,0.0,152.0,TRUE,18.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,-2.0,0.07,TRUE
20.0,FALSE,TRUE,0.0,153.0,TRUE,32.0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.0,0.0,0.02,TRUE
10.0,FALSE,FALSE,0.0,154.0,FALSE,5.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.02,TRUE
10.0,FALSE,TRUE,0.0,155.0,FALSE,36.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.04,TRUE
21.0,FALSE,TRUE,0.0,156.0,TRUE,11.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
23.0,FALSE,FALSE,1.0,157.0,FALSE,33.0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.0,0.0,0.01,TRUE
11.0,FALSE,FALSE,1.0,158.0,FALSE,23.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.03,TRUE
12.0,FALSE,FALSE,1.0,159.0,FALSE,32.0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.0,0.0,0.01,TRUE
11.0,FALSE,TRUE,0.0,160.0,FALSE,17.0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,TRUE
13.0,FALSE,FALSE,0.0,161.0,FALSE,8.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,1.0,0.0,TRUE
14.0,FALSE,FALSE,1.0,163.0,FALSE,30.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
12.0,FALSE,TRUE,1.0,164.0,FALSE,24.0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.0,1.0,0.08,TRUE
22.0,FALSE,TRUE,1.0,165.0,FALSE,7.0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
16.0,FALSE,TRUE,0.0,166.0,FALSE,8.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.04,TRUE
17.0,FALSE,TRUE,1.0,166.0,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.0,TRUE
17.0,FALSE,TRUE,2.0,166.0,FALSE,4.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
17.0,FALSE,TRUE,3.0,166.0,FALSE,5.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.06,TRUE
17.0,FALSE,TRUE,4.0,166.0,FALSE,8.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,2.0,0.01,TRUE
13.0,FALSE,TRUE,0.0,167.0,FALSE,18.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
15.0,FALSE,FALSE,0.0,168.0,FALSE,10.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,-1.0,0.13,TRUE
22.0,FALSE,TRUE,1.0,169.0,TRUE,47.0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.0,1.0,0.0425,TRUE
16.0,FALSE,FALSE,0.0,170.0,FALSE,15.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,1.0,0.01,TRUE
17.0,FALSE,FALSE,0.0,171.0,FALSE,16.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.01,TRUE
18.0,FALSE,FALSE,1.0,172.0,FALSE,18.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,-1.0,0.02,TRUE
19.0,FALSE,FALSE,0.0,173.0,FALSE,2.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,TRUE
14.0,FALSE,TRUE,0.0,174.0,FALSE,22.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.02,TRUE
20.0,FALSE,FALSE,1.0,175.0,FALSE,36.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.09,TRUE
21.0,FALSE,FALSE,2.0,175.0,FALSE,10.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.06,TRUE
15.0,FALSE,TRUE,1.0,176.0,FALSE,57.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,-1.0,0.0,TRUE
16.0,FALSE,TRUE,3.0,176.0,FALSE,26.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
16.0,FALSE,TRUE,4.0,176.0,FALSE,2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.07,TRUE
21.0,FALSE,FALSE,1.0,177.0,FALSE,14.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,-1.0,0.02,TRUE
22.0,FALSE,FALSE,1.0,178.0,FALSE,23.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
17.0,FALSE,TRUE,0.0,179.0,FALSE,38.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.043333333333333335,TRUE
23.0,FALSE,FALSE,0.0,180.0,FALSE,7.0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,TRUE
24.0,FALSE,FALSE,0.0,181.0,FALSE,11.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
25.0,FALSE,FALSE,0.0,182.0,FALSE,10.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
26.0,FALSE,FALSE,0.0,183.0,FALSE,11.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
27.0,FALSE,FALSE,0.0,184.0,FALSE,10.0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.043333333333333335,TRUE
25.0,FALSE,TRUE,1.0,185.0,FALSE,17.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.0,0.0,0.0,TRUE
26.0,FALSE,TRUE,2.0,185.0,FALSE,7.0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
0.0,FALSE,FALSE,1.0,186.0,FALSE,20.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
26.0,FALSE,TRUE,0.0,187.0,FALSE,35.0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.03,TRUE
1.0,FALSE,TRUE,0.0,188.0,FALSE,2.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
27.0,FALSE,TRUE,1.0,192.0,FALSE,24.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.0,0.0,0.08,TRUE
18.0,FALSE,TRUE,0.0,193.0,FALSE,38.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.04,TRUE
16.0,FALSE,TRUE,1.0,194.0,FALSE,37.0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.0,0.0,0.0,TRUE
23.0,FALSE,TRUE,1.0,195.0,TRUE,15.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
24.0,FALSE,TRUE,2.0,195.0,TRUE,10.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.28,TRUE
24.0,FALSE,TRUE,4.0,195.0,TRUE,37.0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.0,0.0,0.01,TRUE
24.0,FALSE,TRUE,5.0,195.0,TRUE,10.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.04,TRUE
17.0,FALSE,TRUE,0.0,196.0,FALSE,5.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,2.0,0.02,TRUE
19.0,FALSE,TRUE,0.0,198.0,FALSE,6.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
20.0,FALSE,TRUE,1.0,198.0,FALSE,2.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.08,TRUE
20.0,FALSE,TRUE,2.0,198.0,FALSE,11.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.02,TRUE
20.0,FALSE,TRUE,4.0,198.0,FALSE,22.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.0,0.0,0.08,TRUE
20.0,FALSE,TRUE,5.0,198.0,FALSE,11.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.02,TRUE
0.0,FALSE,FALSE,1.0,200.0,FALSE,39.0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.0,-1.0,0.01,TRUE
20.0,FALSE,TRUE,1.0,201.0,FALSE,24.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.04,TRUE
1.0,FALSE,TRUE,0.0,202.0,FALSE,8.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.01,TRUE
0.0,FALSE,FALSE,0.0,0.0,TRUE,2.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.04,TRUE
1.0,FALSE,FALSE,1.0,0.0,TRUE,14.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.03,TRUE
1.0,FALSE,FALSE,2.0,0.0,TRUE,18.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.05,TRUE
1.0,FALSE,FALSE,3.0,0.0,TRUE,21.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.047,TRUE
0.0,FALSE,TRUE,0.0,1.0,FALSE,16.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0,1.0,0.0,TRUE
1.0,FALSE,FALSE,0.0,2.0,TRUE,5.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.0,TRUE
2.0,FALSE,FALSE,2.0,2.0,TRUE,21.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.02,TRUE
1.0,FALSE,TRUE,1.0,3.0,FALSE,30.0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.0,TRUE
2.0,FALSE,TRUE,2.0,3.0,FALSE,23.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.01,TRUE
2.0,FALSE,TRUE,3.0,3.0,FALSE,12.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
2.0,FALSE,TRUE,4.0,3.0,FALSE,4.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.04,TRUE
2.0,FALSE,TRUE,6.0,3.0,FALSE,21.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.0,TRUE
2.0,FALSE,TRUE,7.0,3.0,FALSE,24.0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
2.0,FALSE,FALSE,0.0,4.0,TRUE,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.03,TRUE
3.0,FALSE,FALSE,0.0,5.0,TRUE,18.0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,-2.0,0.01,TRUE
4.0,FALSE,FALSE,1.0,5.0,TRUE,26.0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
0.0,FALSE,FALSE,0.0,6.0,FALSE,15.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.02,TRUE
4.0,FALSE,FALSE,0.0,7.0,TRUE,3.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.03,TRUE
5.0,FALSE,FALSE,2.0,7.0,TRUE,8.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.043333333333333335,TRUE
5.0,FALSE,FALSE,3.0,7.0,TRUE,2.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
5.0,FALSE,FALSE,4.0,7.0,TRUE,13.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0,1.0,0.0,TRUE
5.0,FALSE,FALSE,5.0,7.0,TRUE,15.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
5.0,FALSE,FALSE,6.0,7.0,TRUE,10.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
5.0,FALSE,FALSE,0.0,8.0,TRUE,37.0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,TRUE
1.0,FALSE,FALSE,1.0,9.0,FALSE,11.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,-1.0,0.04,TRUE
0.0,FALSE,FALSE,1.0,10.0,FALSE,9.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.07,TRUE
2.0,FALSE,FALSE,0.0,11.0,FALSE,2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.06,TRUE
0.0,FALSE,FALSE,1.0,12.0,FALSE,6.0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.07,TRUE
1.0,FALSE,FALSE,1.0,13.0,FALSE,42.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0,0.0,0.0,TRUE
6.0,FALSE,FALSE,1.0,14.0,TRUE,9.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.03,TRUE
2.0,FALSE,FALSE,1.0,15.0,FALSE,8.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.05,TRUE
7.0,FALSE,FALSE,1.0,16.0,TRUE,9.0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
8.0,FALSE,FALSE,3.0,16.0,TRUE,8.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.043333333333333335,TRUE
8.0,FALSE,FALSE,4.0,16.0,TRUE,2.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
8.0,FALSE,FALSE,6.0,16.0,TRUE,2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
8.0,FALSE,FALSE,8.0,16.0,TRUE,2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
8.0,FALSE,FALSE,10.0,16.0,TRUE,2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.04,TRUE
8.0,FALSE,FALSE,12.0,16.0,TRUE,8.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.043333333333333335,TRUE
8.0,FALSE,FALSE,13.0,16.0,TRUE,10.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
3.0,FALSE,FALSE,0.0,17.0,FALSE,2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,2.0,0.0,TRUE
8.0,FALSE,TRUE,0.0,18.0,TRUE,6.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,1.0,0.0,TRUE
9.0,FALSE,TRUE,2.0,18.0,TRUE,41.0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.0,1.0,0.0,TRUE
9.0,FALSE,TRUE,3.0,18.0,TRUE,8.0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.0,0.0,0.01,TRUE
2.0,FALSE,TRUE,2.0,19.0,FALSE,54.0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0,1.0,0.01,TRUE
3.0,FALSE,TRUE,3.0,19.0,FALSE,17.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,3.0,0.0,TRUE
9.0,FALSE,TRUE,1.0,20.0,TRUE,17.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,TRUE
